0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
-0.16926855	0.10664708	-0.0006426058	0.1079326	-0.14136675	-0.30867198	0.294823	0.6952434	-0.100034595	-0.0739247	-0.30378938	-0.5776043	-0.02963752	-0.005801634	0.060532857	-0.09127398	-0.018983096	-0.21874143	-0.2030405	-0.5745605	0.03174476	0.05818393	-0.03563739	0.07406752	-0.10752911	-0.07519298	-0.20324326	0.095229104	-0.2660308	-0.038732253	0.5371174	-0.08299957	0.19569507	-0.2523445	0.061250333	0.39937657	0.17058973	-0.19828092	-0.2690392	-0.53160214	0.21245694	-0.3650397	0.045224927	0.18824068	0.1609356	0.12018697	-0.39873013	-0.054145623	0.022423903	0.10569537	0.10618589	-0.017107993	-0.09094038	-0.06347718	0.0075118276	0.30198848	-0.13860747	0.113663904	-0.16259506	0.10060483	0.3301247	0.04721999	-0.3417118	0.04065062	-0.18029118	0.47980082	0.0149464775	0.08057274	-0.34548026	0.052505504	-0.26291934	0.13541897	0.212812	0.20432253	0.29281446	0.09332473	0.41744813	-0.15894476	-0.3270232	0.080142945	-0.125105	-0.12405024	-0.37669542	0.35114032	-0.11895816	-0.22268344	0.04391029	0.03575824	0.3641566	0.040107805	0.14093298	-0.008255579	-0.093083024	-0.029732732	0.2387533	0.27145904	-0.017410487	-0.17814809	0.31960914	0.05342228
-0.14635639	0.093129	0.0025495817	0.09366361	-0.12596633	-0.26122075	0.25242165	0.60035795	-0.07896262	-0.06938613	-0.26011035	-0.5010829	-0.026426326	-0.010254505	0.04491314	-0.07202619	-0.017203597	-0.18942106	-0.17823984	-0.4969463	0.035826053	0.043947067	-0.03158748	0.06146452	-0.09139887	-0.060331333	-0.1752521	0.08343794	-0.230974	-0.027801594	0.46963817	-0.07164537	0.15787077	-0.21924838	0.059931774	0.34089437	0.14471935	-0.1766608	-0.23034893	-0.46170774	0.18413268	-0.31015304	0.040516734	0.15309092	0.1393441	0.100243784	-0.34351948	-0.03974507	0.02626252	0.089898445	0.09285764	-0.021645246	-0.0762217	-0.051171836	0.0076370463	0.2684101	-0.12323863	0.104250595	-0.13371351	0.085149065	0.28049	0.03709895	-0.2968627	0.03587031	-0.15255153	0.41542667	0.01075553	0.070440106	-0.30277178	0.048797734	-0.22212029	0.111624576	0.18527888	0.17827259	0.2463781	0.0810715	0.35483393	-0.13137469	-0.28008687	0.067749	-0.11049954	-0.1005618	-0.32235554	0.30895713	-0.09749909	-0.19329998	0.03711017	0.03668943	0.31011298	0.024297254	0.12601861	-0.014479764	-0.0879227	-0.021349786	0.20491979	0.2269752	-0.011952416	-0.16708194	0.27936867	0.051701147
-0.20332897	0.12942852	0.0061519044	0.12585367	-0.17358406	-0.3642314	0.34944794	0.83637047	-0.111908264	-0.096787326	-0.3607192	-0.6934857	-0.035199415	-0.012441391	0.06345186	-0.10059409	-0.024617482	-0.26301134	-0.24844658	-0.6864935	0.049162555	0.06383319	-0.044766624	0.0850124	-0.1265392	-0.08438674	-0.24132933	0.117270894	-0.3194943	-0.041093715	0.6498259	-0.098389246	0.21832247	-0.3043767	0.07999803	0.47133002	0.2024637	-0.24321555	-0.319415	-0.6365481	0.25565872	-0.43020466	0.05526374	0.21226083	0.19395061	0.13637182	-0.47703645	-0.05645945	0.037881605	0.1249163	0.1285449	-0.027691582	-0.103005126	-0.07085033	0.01180227	0.371569	-0.17030123	0.14430933	-0.18552959	0.11878544	0.39068192	0.05156189	-0.41202268	0.049392253	-0.21189256	0.57683927	0.014779656	0.09566105	-0.41923085	0.069418184	-0.3090613	0.15708792	0.25806558	0.24567065	0.34023246	0.111784376	0.49534693	-0.18395534	-0.38967177	0.095327325	-0.15529706	-0.1410769	-0.44641286	0.42650485	-0.13719073	-0.26869756	0.049968086	0.05126303	0.43215343	0.034469716	0.17387891	-0.01925017	-0.11849147	-0.030644855	0.28574398	0.31463036	-0.017256368	-0.22939791	0.3875789	0.06969952
-0.15945709	0.102500886	0.0035505123	0.10074347	-0.13773827	-0.28495145	0.2755536	0.657425	-0.08803919	-0.0775652	-0.2838816	-0.54539025	-0.027730392	-0.010624841	0.048975855	-0.07865853	-0.019514848	-0.20660487	-0.1947576	-0.54081565	0.040986322	0.049693394	-0.034896635	0.06722773	-0.10108483	-0.06795621	-0.19082542	0.09147808	-0.2522837	-0.030693263	0.5130625	-0.07897933	0.16997337	-0.23978011	0.06479741	0.37141994	0.15743385	-0.19272819	-0.25215107	-0.501891	0.20351416	-0.3373327	0.044845536	0.1669756	0.15194279	0.10801154	-0.3742809	-0.044546235	0.027624374	0.097999394	0.10223838	-0.023189304	-0.0815536	-0.0575271	0.00810923	0.2920337	-0.13391432	0.11500853	-0.14739984	0.09296695	0.3058009	0.039795235	-0.32240707	0.039857786	-0.16861907	0.4536785	0.012320158	0.077383764	-0.33121288	0.0539665	-0.24314149	0.12360291	0.20205303	0.19444688	0.26856494	0.086066425	0.3902934	-0.14399152	-0.30640155	0.07488321	-0.12112706	-0.11028069	-0.35096955	0.33694094	-0.10571645	-0.21172464	0.041552845	0.03937726	0.33835334	0.027282521	0.1360759	-0.014658929	-0.0941899	-0.023536325	0.22380638	0.24689911	-0.013708558	-0.1813643	0.30543125	0.056026798
-0.17476483	0.11067865	0.004532009	0.11043945	-0.14950617	-0.312242	0.30140862	0.71784	-0.094562955	-0.08429562	-0.30945387	-0.597817	-0.03045827	-0.011714132	0.054215867	-0.08541506	-0.019585649	-0.22699313	-0.21153015	-0.59105855	0.043822274	0.053878803	-0.03785036	0.0731454	-0.10829547	-0.07278373	-0.20830666	0.100624375	-0.27565125	-0.034744963	0.56048614	-0.08515733	0.18492718	-0.26161525	0.070106775	0.40506878	0.17241322	-0.21027386	-0.27346697	-0.54820067	0.22154705	-0.36898792	0.047942396	0.18137066	0.16670877	0.11777979	-0.40768465	-0.048671845	0.031174265	0.106555045	0.110188246	-0.024947437	-0.08991337	-0.061460678	0.010283813	0.32020685	-0.14613357	0.12590395	-0.16006786	0.10233655	0.3326061	0.04461248	-0.35452735	0.04302359	-0.18361747	0.49632335	0.013377079	0.08555541	-0.3613695	0.05893648	-0.26404443	0.13562341	0.22054882	0.21095185	0.29337302	0.09531247	0.42421612	-0.15722387	-0.33482435	0.080661155	-0.1322366	-0.11974159	-0.38324144	0.3687931	-0.115609385	-0.23076923	0.04496758	0.04397844	0.36923	0.028190607	0.15003367	-0.016840694	-0.10363405	-0.026678456	0.2462037	0.2692425	-0.014723924	-0.19861187	0.33408132	0.060832728
-0.15819135	0.10175363	0.0032175556	0.09904972	-0.13700849	-0.28420848	0.2733553	0.6514901	-0.0846235	-0.077201374	-0.27903593	-0.54062593	-0.028335359	-0.011512787	0.049970232	-0.07780937	-0.019593759	-0.20505689	-0.19123831	-0.53518635	0.040709276	0.04949101	-0.033791788	0.06679689	-0.09708358	-0.066433296	-0.18952867	0.090943456	-0.24869482	-0.031616766	0.5070084	-0.077599525	0.16954736	-0.2373818	0.06457682	0.36788175	0.15771605	-0.19193646	-0.24902435	-0.49721545	0.2012308	-0.33390692	0.041509088	0.1634622	0.15315844	0.10781526	-0.37117994	-0.04286344	0.029945618	0.097661816	0.100233264	-0.021248152	-0.08065114	-0.056830812	0.0083557125	0.2895088	-0.13519584	0.112277664	-0.14367506	0.09335114	0.3036181	0.04069894	-0.31986818	0.03836896	-0.16607577	0.4490658	0.012468372	0.07745678	-0.32695386	0.053945314	-0.2396684	0.12349542	0.2001011	0.19123754	0.2649084	0.0860088	0.3852836	-0.14446932	-0.30294916	0.0742308	-0.11971291	-0.10964207	-0.3485482	0.33381897	-0.10510983	-0.20842847	0.040749833	0.0403077	0.33629373	0.026583318	0.13478589	-0.012925355	-0.094329275	-0.025050104	0.22201695	0.24474938	-0.011915884	-0.17857718	0.30342266	0.05345069
-0.16787967	0.10706875	0.004894522	0.10362562	-0.14250392	-0.2989241	0.28922495	0.6901151	-0.091191195	-0.08121563	-0.2974622	-0.57362664	-0.028936636	-0.009923825	0.05062068	-0.08116634	-0.019863073	-0.21700059	-0.20157424	-0.5675671	0.04286078	0.051301602	-0.03709714	0.070100136	-0.104430035	-0.06906741	-0.20051205	0.096479446	-0.26402652	-0.03277091	0.5385729	-0.081386104	0.17756686	-0.25176638	0.06710081	0.38923994	0.16618356	-0.20090583	-0.2635242	-0.5264258	0.21227357	-0.3541273	0.04717636	0.17389905	0.16031958	0.1130608	-0.39391688	-0.045407377	0.031177228	0.102803625	0.10596827	-0.024519103	-0.08477723	-0.058801077	0.009573441	0.30729422	-0.13912821	0.11972655	-0.1538061	0.09814471	0.32162163	0.04208449	-0.34010848	0.041940417	-0.17648879	0.47588253	0.011800456	0.0819131	-0.3465308	0.058381807	-0.2547711	0.12947348	0.21182145	0.20341589	0.28370896	0.09000198	0.4082346	-0.15142003	-0.32069522	0.07767513	-0.12727892	-0.11578194	-0.36852777	0.35269356	-0.11209907	-0.22268733	0.043467317	0.042845514	0.3533999	0.026379582	0.14471686	-0.016353166	-0.09940655	-0.025569253	0.2343597	0.25882578	-0.014754049	-0.19246349	0.3217476	0.057573028
-0.15087046	0.09655048	-0.0010119692	0.095935166	-0.12435443	-0.27452117	0.26201493	0.61793375	-0.09268185	-0.06243866	-0.26998168	-0.5111621	-0.02628842	-0.0042605936	0.055915207	-0.08399506	-0.016309572	-0.19576128	-0.17884383	-0.51028335	0.02394296	0.052379794	-0.030635804	0.06370269	-0.09802394	-0.067527324	-0.18257803	0.08580075	-0.23289537	-0.036297306	0.47250053	-0.07564468	0.1778537	-0.22423567	0.051525034	0.3547519	0.15395391	-0.1750672	-0.24100602	-0.47241807	0.1884193	-0.32604375	0.039678026	0.17114437	0.14094552	0.10887607	-0.35571352	-0.05127852	0.018452965	0.0965825	0.09410976	-0.012788493	-0.08181079	-0.057447392	0.0060647633	0.2662839	-0.121738404	0.09951395	-0.1492378	0.09028317	0.29589945	0.042844117	-0.3036338	0.035129607	-0.16018848	0.4252971	0.012195445	0.07120061	-0.30394864	0.046635423	-0.23580395	0.12273232	0.18769838	0.1825495	0.26098463	0.083492026	0.37160394	-0.14299752	-0.2916955	0.0704331	-0.10964373	-0.113182835	-0.33713648	0.30961135	-0.11047563	-0.19676009	0.038130153	0.03088294	0.3252428	0.039182637	0.12189621	-0.007861796	-0.08022294	-0.028831448	0.2130535	0.24552675	-0.016600298	-0.15292618	0.28108364	0.047017794
-0.14670564	0.09259717	0.002910239	0.09235929	-0.12625954	-0.26295665	0.25275195	0.6047201	-0.080034845	-0.072003715	-0.26111123	-0.50343186	-0.025614645	-0.009090845	0.04547215	-0.07107706	-0.019301334	-0.18998829	-0.17944703	-0.49750555	0.035492357	0.045445245	-0.03108544	0.062571555	-0.0925295	-0.060928363	-0.17556109	0.08414841	-0.2314802	-0.029412862	0.47080904	-0.07317592	0.15718749	-0.22001949	0.058229156	0.34250647	0.14505498	-0.17641023	-0.23143636	-0.46229953	0.18608974	-0.31078318	0.040018935	0.15373844	0.14231728	0.099603534	-0.34399474	-0.04076474	0.026398744	0.09161917	0.09464435	-0.019522242	-0.07481076	-0.052413702	0.008208174	0.2692683	-0.123491615	0.10702236	-0.13455108	0.085952275	0.2826923	0.03796279	-0.29800943	0.036858816	-0.15341909	0.4164123	0.011515606	0.07123046	-0.30448383	0.050027825	-0.22253598	0.112367645	0.18601137	0.17762648	0.24593678	0.08113604	0.35741943	-0.13265494	-0.28220204	0.06814796	-0.11198946	-0.10126528	-0.3243481	0.3112926	-0.09811835	-0.19320805	0.03742657	0.03832896	0.3122968	0.025596192	0.12649328	-0.01356573	-0.08748402	-0.022589663	0.20685084	0.22634882	-0.012131394	-0.1680589	0.2791776	0.04921351
-0.14342237	0.09197115	0.0030521657	0.08778737	-0.121693216	-0.2582147	0.24976349	0.59146744	-0.07974447	-0.06998083	-0.2558564	-0.49312228	-0.027647637	-0.009523061	0.044944204	-0.072925195	-0.017718382	-0.18684056	-0.17377931	-0.4859284	0.03460238	0.045596853	-0.031090003	0.061322674	-0.09096398	-0.05940803	-0.1726274	0.082685515	-0.22698224	-0.028868614	0.46113867	-0.071711764	0.15474479	-0.21345714	0.05765035	0.33455223	0.14155138	-0.17142065	-0.2241987	-0.45153844	0.18293168	-0.30428147	0.039519485	0.15118054	0.13727427	0.095265195	-0.33939838	-0.040020403	0.023028985	0.08816547	0.09229066	-0.02022107	-0.071943015	-0.052016266	0.007040757	0.26258555	-0.121470906	0.102092385	-0.13088875	0.08368592	0.27404973	0.03672289	-0.29064018	0.03633687	-0.15177915	0.40804082	0.01178877	0.06814996	-0.2985113	0.04838859	-0.22014564	0.11160706	0.18380156	0.17380409	0.24215086	0.08050208	0.3512802	-0.13094871	-0.2767368	0.06530315	-0.10884455	-0.0992923	-0.31419605	0.3033914	-0.097606175	-0.18806468	0.037593275	0.03502391	0.30445325	0.024684254	0.12275278	-0.010781536	-0.08493773	-0.022952352	0.2023532	0.22135246	-0.010279839	-0.16360313	0.27565235	0.046877407
-0.18464541	0.1170573	0.005856646	0.11604822	-0.15816778	-0.32760423	0.31594136	0.75543475	-0.099553466	-0.08887938	-0.32462403	-0.62827766	-0.03182606	-0.011845008	0.056103874	-0.08985593	-0.0208113	-0.23628147	-0.2231429	-0.62060297	0.046998262	0.055897344	-0.040586267	0.07734675	-0.11336828	-0.0755236	-0.21879889	0.10612066	-0.28750858	-0.036080755	0.58966005	-0.089340195	0.19518326	-0.2760551	0.07449096	0.42777076	0.1807865	-0.2219463	-0.28827468	-0.57673174	0.2322328	-0.38576505	0.051156882	0.18937664	0.17606589	0.12624124	-0.4296549	-0.050064005	0.031922806	0.11262445	0.11485102	-0.025406376	-0.09387625	-0.06524966	0.011168339	0.33650866	-0.15468039	0.1324211	-0.16745831	0.10892665	0.3518794	0.046974078	-0.37161797	0.04442399	-0.19236891	0.5207664	0.0136640975	0.089611866	-0.38063794	0.062286492	-0.2773554	0.14215834	0.2315216	0.22105423	0.308184	0.10088506	0.4471304	-0.16570929	-0.35238492	0.084313884	-0.14073975	-0.12625737	-0.403823	0.38794982	-0.12219839	-0.24098252	0.04836713	0.04641729	0.38872227	0.02935358	0.15746322	-0.016802413	-0.10948847	-0.027716579	0.25745988	0.28345987	-0.015121542	-0.20960964	0.35122222	0.06386359
-0.15157318	0.09770699	0.0041681845	0.09507468	-0.13090505	-0.2714259	0.26340157	0.6258372	-0.08234144	-0.07288705	-0.26825574	-0.5206344	-0.026796179	-0.010205205	0.04519159	-0.07343796	-0.019156136	-0.19970456	-0.18390289	-0.5132347	0.03625919	0.04702932	-0.034572896	0.06252648	-0.09627773	-0.06261682	-0.18115829	0.08562767	-0.24137619	-0.0313951	0.4866659	-0.07487534	0.1601052	-0.22652994	0.06314377	0.35343596	0.14891034	-0.18332626	-0.23878153	-0.4775128	0.19401167	-0.32162464	0.041169386	0.15754901	0.14625598	0.10299969	-0.35495418	-0.041687008	0.026660092	0.09257706	0.09750991	-0.019897262	-0.07991813	-0.053390756	0.006864326	0.2786073	-0.12902185	0.108164534	-0.14013363	0.08764414	0.2921761	0.03804876	-0.30855736	0.037953954	-0.1590828	0.43043196	0.0113836825	0.07307013	-0.31415203	0.053057868	-0.23144913	0.11725418	0.1920209	0.18447357	0.25357598	0.083381586	0.36814505	-0.13786858	-0.29233935	0.07057517	-0.1156895	-0.10432225	-0.33542302	0.32175368	-0.10099973	-0.20023264	0.03715602	0.038751535	0.3201884	0.026605986	0.12962002	-0.013376213	-0.087972164	-0.020733336	0.21448523	0.23405267	-0.011656629	-0.17340487	0.2906701	0.05134052
-0.14288527	0.09146113	0.00044185168	0.09068599	-0.12186349	-0.26429024	0.252604	0.59735215	-0.08381524	-0.066704415	-0.2597177	-0.4966776	-0.025855739	-0.007279829	0.050147053	-0.07342207	-0.01576435	-0.18736011	-0.17500937	-0.49011385	0.027409691	0.049599517	-0.028911008	0.06305341	-0.09007263	-0.06362514	-0.17476086	0.079878874	-0.2297922	-0.03096427	0.45965943	-0.07302041	0.16297424	-0.2157066	0.05598932	0.340979	0.14417677	-0.17143118	-0.2284247	-0.4583033	0.1837045	-0.31114435	0.03875494	0.15931858	0.13994102	0.102162406	-0.34240386	-0.043376353	0.021094391	0.091209255	0.09196712	-0.014541929	-0.07443749	-0.053651948	0.008684627	0.26091006	-0.12174915	0.099374466	-0.13939473	0.08831157	0.2808716	0.036738526	-0.29094037	0.035522874	-0.1554478	0.41347256	0.01345397	0.068143055	-0.2984093	0.044941258	-0.22275352	0.11412828	0.18164814	0.17215656	0.24788556	0.083492376	0.35888198	-0.1348518	-0.27958134	0.07144556	-0.10683151	-0.103657305	-0.32161584	0.3034492	-0.09837597	-0.19054951	0.03839825	0.032513727	0.31038406	0.032355815	0.12332191	-0.008723044	-0.08250735	-0.026137784	0.20791502	0.23041429	-0.015742337	-0.15549955	0.2737211	0.046632685
-0.15548961	0.09937033	0.0042354227	0.097946145	-0.13463652	-0.28077966	0.27049658	0.6430298	-0.08552834	-0.07652016	-0.27750537	-0.53542984	-0.02648975	-0.010065861	0.049285002	-0.07693815	-0.019206703	-0.20237131	-0.18925145	-0.52894104	0.0372295	0.049372453	-0.034197453	0.066593	-0.09780149	-0.065356754	-0.18743885	0.08971497	-0.24606563	-0.03188243	0.5005728	-0.0782961	0.16816516	-0.23423678	0.06374282	0.3645031	0.15452266	-0.18781589	-0.2456904	-0.4928675	0.19753806	-0.332845	0.042622928	0.16310346	0.1505484	0.10670402	-0.36662278	-0.042546377	0.024744725	0.09763262	0.09811123	-0.021310873	-0.08048208	-0.055777345	0.010322007	0.2851129	-0.13180101	0.111331545	-0.14426294	0.09222818	0.29909137	0.038473226	-0.316922	0.038557105	-0.16456428	0.44469008	0.0140067795	0.07595227	-0.32454693	0.05213688	-0.23664975	0.122088015	0.19847512	0.18873692	0.26397696	0.08545282	0.3814377	-0.14303723	-0.30060703	0.073717706	-0.11802649	-0.107741	-0.3447182	0.32933325	-0.10400731	-0.20599365	0.0404384	0.038881466	0.33156878	0.027888378	0.13173838	-0.014717114	-0.092628695	-0.023465972	0.22058049	0.24245694	-0.013667415	-0.17733097	0.29865587	0.052409332
-0.1574088	0.10243008	0.005157862	0.099879995	-0.13756092	-0.28532806	0.27574247	0.6537196	-0.08754037	-0.07530781	-0.2825358	-0.54302096	-0.027696792	-0.011466549	0.049236033	-0.07962915	-0.019520788	-0.20722121	-0.19286908	-0.53669506	0.036251765	0.049209524	-0.036759973	0.067423485	-0.098437734	-0.066274144	-0.19043554	0.09057488	-0.2540707	-0.03147793	0.5087511	-0.07891581	0.16992657	-0.23720227	0.06251387	0.3705637	0.15728198	-0.18993948	-0.25009617	-0.49962842	0.2001881	-0.33688846	0.04412674	0.16760707	0.15059881	0.107825354	-0.37339202	-0.044798095	0.02625679	0.09807191	0.09741523	-0.021821305	-0.08016066	-0.057995245	0.00844789	0.29011384	-0.13438267	0.11424859	-0.14774884	0.0941479	0.30389208	0.039521936	-0.32229733	0.04016808	-0.1664147	0.44984978	0.012384329	0.07641591	-0.32903668	0.051343877	-0.24199368	0.12299996	0.20094307	0.19071504	0.26681614	0.08721925	0.38748398	-0.14505406	-0.30392706	0.07432858	-0.12118919	-0.10869358	-0.34963346	0.33662632	-0.10377082	-0.21108909	0.04061564	0.040395148	0.33729005	0.027467722	0.13684699	-0.014110755	-0.09465955	-0.022699373	0.224419	0.24389867	-0.014671807	-0.18022357	0.30309975	0.053880315
-0.15878734	0.1008383	0.004121564	0.100045115	-0.13411635	-0.2793165	0.27018768	0.6450094	-0.08519811	-0.075697586	-0.27763307	-0.5378634	-0.026736068	-0.011338734	0.048611294	-0.07686869	-0.02000062	-0.20362547	-0.19027293	-0.5304932	0.038301166	0.0484245	-0.035208426	0.06632093	-0.09725273	-0.065080024	-0.18751296	0.0913298	-0.24817824	-0.032940727	0.5035652	-0.07790362	0.16668405	-0.23430279	0.06327115	0.36475477	0.1559158	-0.19047154	-0.24566951	-0.49383795	0.19914243	-0.33070397	0.042921085	0.16297111	0.15076327	0.106937595	-0.3696768	-0.043529797	0.028620878	0.096266136	0.10002414	-0.021194521	-0.080166146	-0.05560114	0.008435663	0.28853637	-0.13371976	0.11298221	-0.14358905	0.09086992	0.3008199	0.039674588	-0.31889376	0.03801509	-0.16619185	0.4427015	0.009565005	0.07487551	-0.3254282	0.05462259	-0.238018	0.121839255	0.19965316	0.19046302	0.2622871	0.08513211	0.38214815	-0.14291684	-0.3021068	0.07200993	-0.11986729	-0.10761196	-0.3458043	0.33311677	-0.10484837	-0.20860127	0.039367475	0.04081816	0.3338396	0.026876617	0.13566919	-0.012865143	-0.0928965	-0.021221949	0.22093572	0.24265823	-0.011768787	-0.1797195	0.3003089	0.051541727
-0.13799304	0.09519507	-0.00559349	0.09020688	-0.12568673	-0.28576797	0.2691141	0.618731	-0.09186315	-0.07318548	-0.27047518	-0.5205399	-0.030626941	-0.008780844	0.055777345	-0.070684426	-0.012697574	-0.19432576	-0.18081509	-0.50933415	0.011332075	0.05535487	-0.030040124	0.07081016	-0.08908278	-0.0744451	-0.19068588	0.07332783	-0.24509612	-0.03395199	0.47224373	-0.08208972	0.17723727	-0.22147599	0.063244075	0.36352962	0.14476033	-0.1753442	-0.23749463	-0.48489478	0.18908273	-0.33485413	0.03787001	0.17236397	0.15134574	0.108222306	-0.3549175	-0.04269184	0.01745706	0.09918643	0.09714408	-0.0026678697	-0.076864414	-0.054571934	0.010589036	0.2659846	-0.12766948	0.09713294	-0.15199718	0.09431368	0.292823	0.036227316	-0.30256423	0.04138817	-0.1669597	0.4317433	0.01885314	0.063007414	-0.31299862	0.039129354	-0.23316383	0.11895837	0.18407482	0.17273244	0.2598174	0.09744968	0.37552252	-0.14603812	-0.29162937	0.08758094	-0.10608591	-0.109921135	-0.3358737	0.31647518	-0.0952669	-0.20188536	0.04701567	0.03508375	0.32800543	0.0415482	0.12863752	0.0036952659	-0.08016186	-0.032932986	0.22538818	0.24478687	-0.02483574	-0.15406118	0.27982965	0.041626442
-0.16881473	0.10702197	0.004624801	0.10535997	-0.14515366	-0.3014362	0.29031596	0.6919619	-0.0912751	-0.08045376	-0.29765934	-0.57698566	-0.028962553	-0.0109960735	0.051755287	-0.0828537	-0.020554814	-0.21806192	-0.20455268	-0.5686612	0.041851904	0.051146712	-0.037014395	0.07136899	-0.10397248	-0.070589416	-0.20224957	0.09702565	-0.265797	-0.033329397	0.54121006	-0.08300098	0.17844118	-0.25244227	0.067421556	0.39249372	0.16703027	-0.2040192	-0.26425466	-0.52841866	0.21394879	-0.3567774	0.04607535	0.17482693	0.16138092	0.11510792	-0.3951173	-0.045426413	0.030571213	0.103241764	0.10671232	-0.0238378	-0.085797094	-0.058224265	0.010248783	0.30862075	-0.14071447	0.12159611	-0.15357664	0.09866392	0.32228357	0.042063653	-0.34113613	0.040137876	-0.17668454	0.47952035	0.012723677	0.08256177	-0.34948796	0.056415197	-0.25474128	0.1302356	0.21318194	0.20469147	0.2818987	0.090586826	0.40996188	-0.1526958	-0.32269335	0.07885477	-0.12947398	-0.11545768	-0.3690866	0.35568947	-0.111157	-0.22243638	0.04351768	0.04116086	0.35688812	0.0284199	0.14455266	-0.016212583	-0.09984899	-0.024525737	0.23716964	0.25921094	-0.012877293	-0.19286278	0.32242307	0.05854824
-0.15455437	0.0978776	0.0046224548	0.09797976	-0.13162816	-0.27738324	0.26536143	0.63553405	-0.083445124	-0.07387309	-0.2736817	-0.52799565	-0.027308825	-0.010481022	0.047584467	-0.0762785	-0.01818364	-0.19890761	-0.1874963	-0.52159995	0.03798881	0.048751697	-0.0340606	0.06464245	-0.09618605	-0.06391026	-0.18452033	0.08882033	-0.24251275	-0.030363578	0.49475107	-0.075785406	0.16523816	-0.23104802	0.061795514	0.35879302	0.15279256	-0.18637292	-0.24194892	-0.484854	0.19472875	-0.3265807	0.042665284	0.16001435	0.14914957	0.10482123	-0.36104465	-0.042908262	0.027143955	0.09503557	0.09755103	-0.022204718	-0.079378806	-0.0546134	0.008640628	0.28195807	-0.12943143	0.11065632	-0.13958535	0.09065437	0.29538444	0.038756683	-0.31307083	0.037535302	-0.16227542	0.43811333	0.0116925975	0.07553222	-0.3187473	0.052100662	-0.23521224	0.1192899	0.19474082	0.18685564	0.25877833	0.083811715	0.3752944	-0.13834813	-0.2953616	0.07148043	-0.11787499	-0.105144426	-0.33788615	0.32659674	-0.1029817	-0.20323794	0.040087465	0.039038993	0.32648858	0.026294282	0.1331763	-0.014878236	-0.091647014	-0.02413649	0.21663916	0.23920994	-0.012956352	-0.17481242	0.29349244	0.053865258
-0.15559061	0.10047394	0.0052750413	0.09777152	-0.13293548	-0.27851617	0.2684475	0.637525	-0.08782443	-0.074614525	-0.2747451	-0.52981514	-0.027054042	-0.011488055	0.048525717	-0.07682992	-0.017920693	-0.20134287	-0.18817843	-0.5212619	0.035859715	0.04810764	-0.034193102	0.06543501	-0.097091354	-0.06259927	-0.18563701	0.089269675	-0.24397258	-0.030875469	0.49418342	-0.0738584	0.16698937	-0.23094873	0.061421823	0.3612405	0.15405339	-0.1864376	-0.24306445	-0.48705187	0.19663526	-0.32723358	0.043043595	0.16308475	0.14826047	0.10651746	-0.36386883	-0.045029644	0.026948703	0.09489617	0.095597066	-0.020999858	-0.07990629	-0.056422535	0.0078970445	0.28204077	-0.13037333	0.111816674	-0.1433272	0.09292623	0.29938442	0.04022185	-0.31230608	0.037215475	-0.16121902	0.43922555	0.010969698	0.07582483	-0.32032114	0.050120905	-0.23459168	0.120426945	0.1962043	0.18718779	0.2593505	0.08432441	0.3775485	-0.14134462	-0.2973236	0.07251396	-0.116848074	-0.10750901	-0.34171948	0.32453164	-0.10509489	-0.20288305	0.04107426	0.03965647	0.32985473	0.026282674	0.13241316	-0.01263988	-0.08971854	-0.022518143	0.2197545	0.23883693	-0.015390634	-0.17486517	0.29652473	0.05260439
-0.12834251	0.08171413	0.0038001353	0.0811253	-0.109961495	-0.23002163	0.2208339	0.5285133	-0.070542336	-0.06180405	-0.22719991	-0.43929678	-0.023089705	-0.008452637	0.039778486	-0.06422832	-0.015361557	-0.16595598	-0.15528132	-0.43458787	0.031017398	0.039867144	-0.02763132	0.05496942	-0.07919476	-0.05347174	-0.1530585	0.07198453	-0.20253344	-0.026036698	0.4115685	-0.06466759	0.13709016	-0.19126128	0.051505797	0.2985321	0.12633272	-0.15486786	-0.20110434	-0.4044056	0.16314588	-0.2724011	0.03495376	0.13363405	0.12356975	0.08816816	-0.30261186	-0.03452592	0.022025362	0.07821383	0.08014708	-0.016770512	-0.06464744	-0.04558098	0.007883861	0.23514579	-0.10696878	0.09086735	-0.11774501	0.07513349	0.24432318	0.032331612	-0.26015064	0.031974565	-0.13563633	0.3650075	0.010179155	0.062105466	-0.26551557	0.041985825	-0.19568352	0.09931085	0.16231628	0.15450117	0.21666355	0.070264526	0.31353813	-0.116441615	-0.2479701	0.060113996	-0.097186334	-0.09023399	-0.28237587	0.26972198	-0.085401624	-0.1695867	0.032749787	0.03187902	0.27056813	0.022460893	0.109363735	-0.011956104	-0.07713624	-0.018885741	0.18133509	0.19898105	-0.012471187	-0.14647038	0.2460399	0.044196982
